沿線CD	駅CD	沿線名	駅名	都道府県名
3060	29350	名鉄名古屋本線	西枇杷島	愛知県
3060	34250	名鉄名古屋本線	二ツ杁	愛知県
3060	19300	名鉄名古屋本線	新川橋	愛知県
3060	20530	名鉄名古屋本線	須ケ口	愛知県
3060	54075	名鉄名古屋本線	丸ノ内	愛知県
3060	19370	名鉄名古屋本線	新清洲	愛知県
3060	05810	名鉄名古屋本線	大里	愛知県
3060	06670	名鉄名古屋本線	奥田	愛知県
3060	14320	名鉄名古屋本線	国府宮	愛知県
3060	17670	名鉄名古屋本線	島氏永	愛知県
3060	38450	名鉄名古屋本線	妙興寺	愛知県
3060	19060	名鉄名古屋本線	名鉄一宮	愛知県
3060	03600	名鉄名古屋本線	今伊勢	愛知県
3060	03880	名鉄名古屋本線	石刀	愛知県
3060	19320	名鉄名古屋本線	新木曽川	愛知県
3060	13220	名鉄名古屋本線	黒田	愛知県
3060	10850	名鉄名古屋本線	木曽川堤	愛知県
3060	07830	名鉄名古屋本線	笠松	岐阜県
3060	11690	名鉄名古屋本線	岐南	岐阜県
3060	24290	名鉄名古屋本線	茶所	岐阜県
3060	08820	名鉄名古屋本線	加納	岐阜県
3060	19340	名鉄名古屋本線	名鉄岐阜	岐阜県
3105	15780	名鉄瀬戸線	栄町	愛知県
3105	31710	名鉄瀬戸線	東大手	愛知県
3105	17730	名鉄瀬戸線	清水	愛知県
3105	01290	名鉄瀬戸線	尼ケ坂	愛知県
3105	39500	名鉄瀬戸線	森下	愛知県
3105	05910	名鉄瀬戸線	大曽根	愛知県
3105	39950	名鉄瀬戸線	矢田	愛知県
3105	39570	名鉄瀬戸線	守山自衛隊前	愛知県
3105	33130	名鉄瀬戸線	瓢箪山	愛知県
3105	07100	名鉄瀬戸線	小幡	愛知県
3105	11610	名鉄瀬戸線	喜多山	愛知県
3105	06370	名鉄瀬戸線	大森・金城学院前	愛知県
3105	03980	名鉄瀬戸線	印場	愛知県
3105	00780	名鉄瀬戸線	旭前	愛知県
3105	07340	名鉄瀬戸線	尾張旭	愛知県
3105	16740	名鉄瀬戸線	三郷	愛知県
3105	36760	名鉄瀬戸線	水野	愛知県
3105	19780	名鉄瀬戸線	新瀬戸	愛知県
3105	21290	名鉄瀬戸線	瀬戸市役所前	愛知県
3105	07360	名鉄瀬戸線	尾張瀬戸	愛知県
3110	20040	名鉄犬山線	名鉄名古屋	愛知県
3110	16220	名鉄犬山線	栄生	愛知県
3110	32280	名鉄犬山線	東枇杷島	愛知県
3110	17980	名鉄犬山線	下小田井	愛知県
3110	26960	名鉄犬山線	中小田井	愛知県
3110	09100	名鉄犬山線	上小田井	愛知県
3110	29330	名鉄犬山線	西春	愛知県
3110	26010	名鉄犬山線	徳重・名古屋芸大	愛知県
3110	21890	名鉄犬山線	大山寺	愛知県
3110	03810	名鉄犬山線	岩倉	愛知県
3110	02350	名鉄犬山線	石仏	愛知県
3110	35140	名鉄犬山線	布袋	愛知県
3110	14230	名鉄犬山線	江南	愛知県
3110	07990	名鉄犬山線	柏森	愛知県
3110	34180	名鉄犬山線	扶桑	愛知県
3110	15040	名鉄犬山線	木津用水	愛知県
3110	03470	名鉄犬山線	犬山口	愛知県
3110	03460	名鉄犬山線	犬山	愛知県
3110	03480	名鉄犬山線	犬山遊園	愛知県
3110	19080	名鉄犬山線	新鵜沼	岐阜県
3120	09030	名鉄小牧線	上飯田	愛知県
3120	00930	名鉄小牧線	味鋺	愛知県
3120	00960	名鉄小牧線	味美	愛知県
3120	75935	名鉄小牧線	春日井	愛知県
3120	04250	名鉄小牧線	牛山	愛知県
3120	36100	名鉄小牧線	間内	愛知県
3120	15310	名鉄小牧線	小牧口	愛知県
3120	15300	名鉄小牧線	小牧	愛知県
3120	15320	名鉄小牧線	小牧原	愛知県
3120	00840	名鉄小牧線	味岡	愛知県
3120	22340	名鉄小牧線	田県神社前	愛知県
3120	07680	名鉄小牧線	楽田	愛知県
3120	30320	名鉄小牧線	羽黒	愛知県
3120	03460	名鉄小牧線	犬山	愛知県
3095	13910	名鉄豊川線	国府	愛知県
3095	40550	名鉄豊川線	八幡	愛知県
3095	20950	名鉄豊川線	諏訪町	愛知県
3095	03420	名鉄豊川線	稲荷口	愛知県
3095	26500	名鉄豊川線	豊川稲荷	愛知県
3085	19000	名鉄西尾線	新安城	愛知県
3085	41210	名鉄西尾線	米津	愛知県
3085	28510	名鉄西尾線	西尾口	愛知県
3085	34690	名鉄西尾線	碧海古井	愛知県
3085	37280	名鉄西尾線	南安城	愛知県
3085	34700	名鉄西尾線	堀内公園	愛知県
3085	34680	名鉄西尾線	桜井	愛知県
3085	80860	名鉄西尾線	南桜井	愛知県
3085	10910	名鉄西尾線	北安城	愛知県
3085	28390	名鉄西尾線	西尾	愛知県
3085	16200	名鉄西尾線	桜町前	愛知県
3085	33700	名鉄西尾線	福地	愛知県
3085	09470	名鉄西尾線	上横須賀	愛知県
3085	66140	名鉄西尾線	吉良吉田	愛知県
3080	16440	名鉄三河線	猿投	愛知県
3080	33300	名鉄三河線	平戸橋	愛知県
3080	14840	名鉄三河線	越戸	愛知県
3080	04650	名鉄三河線	梅坪	愛知県
3080	26560	名鉄三河線	豊田市	愛知県
3080	04720	名鉄三河線	上挙母	愛知県
3080	24810	名鉄三河線	土橋	愛知県
3080	22970	名鉄三河線	竹村	愛知県
3080	41630	名鉄三河線	若林	愛知県
3080	36570	名鉄三河線	三河八橋	愛知県
3080	36480	名鉄三河線	三河知立	愛知県
3080	24500	名鉄三河線	知立	愛知県
3080	17250	名鉄三河線	重原	愛知県
3080	09790	名鉄三河線	刈谷	愛知県
3080	09800	名鉄三河線	刈谷市	愛知県
3080	06470	名鉄三河線	小垣江	愛知県
3080	41080	名鉄三河線	吉浜	愛知県
3080	36470	名鉄三河線	三河高浜	愛知県
3080	22540	名鉄三河線	高浜港	愛知県
3080	11260	名鉄三河線	北新川	愛知県
3080	19310	名鉄三河線	新川町	愛知県
3080	34720	名鉄三河線	碧南中央	愛知県
3080	34710	名鉄三河線	碧南	愛知県
3090	66140	名鉄蒲郡線	吉良吉田	愛知県
3090	36500	名鉄蒲郡線	三河鳥羽	愛知県
3090	29280	名鉄蒲郡線	西幡豆	愛知県
3090	32240	名鉄蒲郡線	東幡豆	愛知県
3090	15120	名鉄蒲郡線	こどもの国	愛知県
3090	28350	名鉄蒲郡線	西浦	愛知県
3090	08460	名鉄蒲郡線	形原	愛知県
3090	36410	名鉄蒲郡線	三河鹿島	愛知県
3090	12000	名鉄蒲郡線	蒲郡競艇場前	愛知県
3090	08910	名鉄蒲郡線	蒲郡	愛知県
3100	00270	名鉄豊田線	赤池	愛知県
3100	29610	名鉄豊田線	日進	愛知県
3100	15420	名鉄豊田線	米野木	愛知県
3100	13200	名鉄豊田線	黒笹	愛知県
3100	38550	名鉄豊田線	三好ケ丘	愛知県
3100	18590	名鉄豊田線	浄水	愛知県
3100	09230	名鉄豊田線	上豊田	愛知県
3100	04650	名鉄豊田線	梅坪	愛知県
3100	26560	名鉄豊田線	豊田市	愛知県
3065	19420	名鉄常滑線	神宮前	愛知県
3065	26570	名鉄常滑線	豊田本町	愛知県
3065	25740	名鉄常滑線	道徳	愛知県
3065	05500	名鉄常滑線	大江	愛知県
3065	21990	名鉄常滑線	大同町	愛知県
3065	17600	名鉄常滑線	柴田	愛知県
3065	28110	名鉄常滑線	名和	愛知県
3065	18480	名鉄常滑線	聚楽園	愛知県
3065	20070	名鉄常滑線	新日鉄前	愛知県
3065	05950	名鉄常滑線	太田川	愛知県
3065	07380	名鉄常滑線	尾張横須賀	愛知県
3065	25300	名鉄常滑線	寺本	愛知県
3065	00700	名鉄常滑線	朝倉	愛知県
3065	15380	名鉄常滑線	古見	愛知県
3065	26890	名鉄常滑線	長浦	愛知県
3065	32910	名鉄常滑線	日長	愛知県
3065	20240	名鉄常滑線	新舞子	愛知県
3065	06170	名鉄常滑線	大野町	愛知県
3065	29180	名鉄常滑線	西ノ口	愛知県
3065	08830	名鉄常滑線	蒲池	愛知県
3065	05000	名鉄常滑線	榎戸	愛知県
3065	23670	名鉄常滑線	多屋	愛知県
3065	26110	名鉄常滑線	常滑	愛知県
3550	75915	名鉄空港線	りんくう常滑	愛知県
3550	75920	名鉄空港線	中部国際空港	愛知県
3550	26110	名鉄空港線	常滑	愛知県
3465	05500	名鉄築港線	大江	愛知県
3465	66145	名鉄築港線	東名古屋港	愛知県
3070	05950	名鉄河和線	太田川	愛知県
3070	22630	名鉄河和線	高横須賀	愛知県
3070	37410	名鉄河和線	南加木屋	愛知県
3070	40580	名鉄河和線	八幡新田	愛知県
3070	23190	名鉄河和線	巽ケ丘	愛知県
3070	18850	名鉄河和線	白沢	愛知県
3070	15890	名鉄河和線	坂部	愛知県
3070	00500	名鉄河和線	阿久比	愛知県
3070	04010	名鉄河和線	植大	愛知県
3070	31460	名鉄河和線	半田口	愛知県
3070	20910	名鉄河和線	住吉町	愛知県
3070	24080	名鉄河和線	知多半田	愛知県
3070	28000	名鉄河和線	成岩	愛知県
3070	37680	名鉄河和線	青山	愛知県
3070	00520	名鉄河和線	上ゲ	愛知県
3070	24070	名鉄河和線	知多武豊	愛知県
3070	33570	名鉄河和線	富貴	愛知県
3070	14480	名鉄河和線	河和口	愛知県
3070	14470	名鉄河和線	河和	愛知県
3075	33570	名鉄知多新線	富貴	愛知県
3075	09330	名鉄知多新線	上野間	愛知県
3075	38160	名鉄知多新線	美浜緑苑	愛知県
3075	24060	名鉄知多新線	知多奥田	愛知県
3075	30140	名鉄知多新線	野間	愛知県
3075	04380	名鉄知多新線	内海	愛知県
3135	20530	名鉄津島線	須ケ口	愛知県
3135	18030	名鉄津島線	甚目寺	愛知県
3135	17440	名鉄津島線	七宝	愛知県
3135	10860	名鉄津島線	木田	愛知県
3135	00180	名鉄津島線	青塚	愛知県
3135	18790	名鉄津島線	勝幡	愛知県
3135	33940	名鉄津島線	藤浪	愛知県
3135	24750	名鉄津島線	津島	愛知県
3140	40030	名鉄尾西線	弥富	愛知県
3140	15130	名鉄尾西線	五ノ三	愛知県
3140	16540	名鉄尾西線	佐屋	愛知県
3140	54080	名鉄尾西線	日比野	愛知県
3140	24750	名鉄尾西線	津島	愛知県
3140	35770	名鉄尾西線	町方	愛知県
3140	41500	名鉄尾西線	六輪	愛知県
3140	34320	名鉄尾西線	渕高	愛知県
3140	36180	名鉄尾西線	丸渕	愛知県
3140	09420	名鉄尾西線	上丸渕	愛知県
3140	39460	名鉄尾西線	森上	愛知県
3140	40260	名鉄尾西線	山崎	愛知県
3140	23560	名鉄尾西線	玉野	愛知県
3140	30240	名鉄尾西線	萩原	愛知県
3140	34210	名鉄尾西線	二子	愛知県
3140	09820	名鉄尾西線	苅安賀	愛知県
3140	10340	名鉄尾西線	観音寺	愛知県
3140	19060	名鉄尾西線	名鉄一宮	愛知県
3140	28330	名鉄尾西線	西一宮	愛知県
3140	07540	名鉄尾西線	開明	愛知県
3140	06690	名鉄尾西線	奥町	愛知県
3140	23570	名鉄尾西線	玉ノ井	愛知県
3150	07830	名鉄竹鼻線	笠松	岐阜県
3150	28530	名鉄竹鼻線	西笠松	岐阜県
3150	40050	名鉄竹鼻線	柳津	岐阜県
3150	37550	名鉄竹鼻線	南宿	岐阜県
3150	20520	名鉄竹鼻線	須賀	岐阜県
3150	34610	名鉄竹鼻線	不破一色	岐阜県
3150	22960	名鉄竹鼻線	竹鼻	岐阜県
3150	30480	名鉄竹鼻線	羽島市役所前	岐阜県
3150	04820	名鉄竹鼻線	江吉良	岐阜県
7115	20120	名鉄羽島線	新羽島	岐阜県
3115	19340	名鉄各務原線	名鉄岐阜	岐阜県
3115	22560	名鉄各務原線	田神	岐阜県
3115	35050	名鉄各務原線	細畑	岐阜県
3115	12150	名鉄各務原線	切通	岐阜県
3115	25140	名鉄各務原線	手力	岐阜県
3115	22360	名鉄各務原線	高田橋	岐阜県
3115	19260	名鉄各務原線	新加納	岐阜県
3115	20010	名鉄各務原線	新那加	岐阜県
3115	17760	名鉄各務原線	市民公園前	岐阜県
3115	07570	名鉄各務原線	各務原市役所前	岐阜県
3115	54070	名鉄各務原線	六軒	岐阜県
3115	36280	名鉄各務原線	三柿野	岐阜県
3115	29070	名鉄各務原線	二十軒	岐阜県
3115	39050	名鉄各務原線	名電各務原	岐阜県
3115	06510	名鉄各務原線	苧ケ瀬	岐阜県
3115	31040	名鉄各務原線	羽場	岐阜県
3115	04420	名鉄各務原線	鵜沼宿	岐阜県
3115	19080	名鉄各務原線	新鵜沼	岐阜県
3125	03460	名鉄広見線	犬山	愛知県
3125	26400	名鉄広見線	富岡前	愛知県
3125	21430	名鉄広見線	善師野	愛知県
3125	28550	名鉄広見線	西可児	岐阜県
3125	08760	名鉄広見線	可児川	岐阜県
3125	29730	名鉄広見線	日本ライン今渡	岐阜県
3125	19240	名鉄広見線	新可児	岐阜県
3125	00560	名鉄広見線	明智	岐阜県
3125	14200	名鉄広見線	顔戸	岐阜県
3125	36920	名鉄広見線	御嵩口	岐阜県
3125	36900	名鉄広見線	御嵩	岐阜県
3215	22510	地下鉄東山線	高畑	愛知県
3215	30790	地下鉄東山線	八田	愛知県
3215	03850	地下鉄東山線	岩塚	愛知県
3215	27550	地下鉄東山線	中村公園	愛知県
3215	27560	地下鉄東山線	中村日赤	愛知県
3215	35400	地下鉄東山線	本陣	愛知県
3215	09540	地下鉄東山線	亀島	愛知県
3215	27730	地下鉄東山線	名古屋	愛知県
3215	34010	地下鉄東山線	伏見	愛知県
3215	15740	地下鉄東山線	栄	愛知県
3215	19580	地下鉄東山線	新栄町	愛知県
3215	23850	地下鉄東山線	千種	愛知県
3215	03580	地下鉄東山線	今池	愛知県
3215	01980	地下鉄東山線	池下	愛知県
3215	07650	地下鉄東山線	覚王山	愛知県
3215	39340	地下鉄東山線	本山	愛知県
3215	32540	地下鉄東山線	東山公園	愛知県
3215	34980	地下鉄東山線	星ケ丘	愛知県
3215	03170	地下鉄東山線	一社	愛知県
3215	09440	地下鉄東山線	上社	愛知県
3215	35320	地下鉄東山線	本郷	愛知県
3215	33860	地下鉄東山線	藤が丘	愛知県
3225	05910	地下鉄名城線	大曽根	愛知県
3225	34620	地下鉄名城線	平安通	愛知県
3225	17150	地下鉄名城線	志賀本通	愛知県
3225	13150	地下鉄名城線	黒川	愛知県
3225	39020	地下鉄名城線	名城公園	愛知県
3225	18360	地下鉄名城線	市役所	愛知県
3225	32710	地下鉄名城線	久屋大通	愛知県
3225	15740	地下鉄名城線	栄	愛知県
3225	40160	地下鉄名城線	矢場町	愛知県
3225	09400	地下鉄名城線	上前津	愛知県
3225	32360	地下鉄名城線	東別院	愛知県
3225	08730	地下鉄名城線	金山	愛知県
3225	29000	地下鉄名城線	西高蔵	愛知県
3225	19410	地下鉄名城線	神宮西	愛知県
3225	25500	地下鉄名城線	伝馬町	愛知県
3225	35230	地下鉄名城線	堀田	愛知県
3225	38410	地下鉄名城線	妙音通	愛知県
3225	01550	地下鉄名城線	新瑞橋	愛知県
3225	66155	地下鉄名城線	瑞穂運動場東	愛知県
3225	66160	地下鉄名城線	総合リハビリセンター	愛知県
3225	39840	地下鉄名城線	八事	愛知県
3225	66165	地下鉄名城線	八事日赤	愛知県
3225	53990	地下鉄名城線	名古屋大学	愛知県
3225	39340	地下鉄名城線	本山	愛知県
3225	54000	地下鉄名城線	自由ケ丘	愛知県
3225	54010	地下鉄名城線	茶屋ケ坂	愛知県
3225	20770	地下鉄名城線	砂田橋	愛知県
3225	27760	地下鉄名城線	ナゴヤドーム前矢田	愛知県
7120	09030	地下鉄上飯田線	上飯田	愛知県
7120	34620	地下鉄上飯田線	平安通	愛知県
3220	09100	地下鉄鶴舞線	上小田井	愛知県
3220	18630	地下鉄鶴舞線	庄内緑地公園	愛知県
3220	18620	地下鉄鶴舞線	庄内通	愛知県
3220	18580	地下鉄鶴舞線	浄心	愛知県
3220	21390	地下鉄鶴舞線	浅間町	愛知県
3220	36170	地下鉄鶴舞線	丸の内	愛知県
3220	34010	地下鉄鶴舞線	伏見	愛知県
3220	05880	地下鉄鶴舞線	大須観音	愛知県
3220	09400	地下鉄鶴舞線	上前津	愛知県
3220	25050	地下鉄鶴舞線	鶴舞	愛知県
3220	01560	地下鉄鶴舞線	荒畑	愛知県
3220	14610	地下鉄鶴舞線	御器所	愛知県
3220	10080	地下鉄鶴舞線	川名	愛知県
3220	03740	地下鉄鶴舞線	いりなか	愛知県
3220	39840	地下鉄鶴舞線	八事	愛知県
3220	17040	地下鉄鶴舞線	塩釜口	愛知県
3220	04000	地下鉄鶴舞線	植田	愛知県
3220	31220	地下鉄鶴舞線	原	愛知県
3220	33350	地下鉄鶴舞線	平針	愛知県
3220	00270	地下鉄鶴舞線	赤池	愛知県
3230	27540	地下鉄桜通線	中村区役所	愛知県
3230	27730	地下鉄桜通線	名古屋	愛知県
3230	14650	地下鉄桜通線	国際センター	愛知県
3230	36170	地下鉄桜通線	丸の内	愛知県
3230	32710	地下鉄桜通線	久屋大通	愛知県
3230	22190	地下鉄桜通線	高岳	愛知県
3230	13080	地下鉄桜通線	車道	愛知県
3230	03580	地下鉄桜通線	今池	愛知県
3230	33590	地下鉄桜通線	吹上	愛知県
3230	14610	地下鉄桜通線	御器所	愛知県
3230	16210	地下鉄桜通線	桜山	愛知県
3230	36780	地下鉄桜通線	瑞穂区役所	愛知県
3230	36770	地下鉄桜通線	瑞穂運動場西	愛知県
3230	01550	地下鉄桜通線	新瑞橋	愛知県
3230	16190	地下鉄桜通線	桜本町	愛知県
3230	25000	地下鉄桜通線	鶴里	愛知県
3230	30110	地下鉄桜通線	野並	愛知県
3230	83670	地下鉄桜通線	鳴子北	愛知県
3230	83680	地下鉄桜通線	相生山	愛知県
3230	83690	地下鉄桜通線	神沢	愛知県
3230	83700	地下鉄桜通線	徳重	愛知県
3260	08730	地下鉄名港線	金山	愛知県
3260	33030	地下鉄名港線	日比野	愛知県
3260	41490	地下鉄名港線	六番町	愛知県
3260	25600	地下鉄名港線	東海通	愛知県
3260	37230	地下鉄名港線	港区役所	愛知県
3260	24630	地下鉄名港線	築地口	愛知県
3260	27750	地下鉄名港線	名古屋港	愛知県
7110	33860	リニモ	藤が丘	愛知県
7110	75945	リニモ	はなみずき通	愛知県
7110	75950	リニモ	杁ヶ池公園	愛知県
7110	75955	リニモ	長久手古戦場	愛知県
7110	75960	リニモ	芸大通	愛知県
7110	75965	リニモ	公園西	愛知県
7110	75970	リニモ	愛・地球博記念公園	愛知県
7110	75975	リニモ	陶磁資料館南	愛知県
7110	39790	リニモ	八草	愛知県
3545	05910	ゆとりーとライン	大曽根	愛知県
3545	27760	ゆとりーとライン	ナゴヤドーム前矢田	愛知県
3545	20770	ゆとりーとライン	砂田橋	愛知県
3545	67385	ゆとりーとライン	守山	愛知県
3545	67360	ゆとりーとライン	金屋	愛知県
3545	67365	ゆとりーとライン	川宮	愛知県
3545	67370	ゆとりーとライン	川村	愛知県
3545	67375	ゆとりーとライン	白沢渓谷	愛知県
3545	67380	ゆとりーとライン	小幡緑地	愛知県
3425	27730	あおなみ線	名古屋	愛知県
